year,month,gear,ocean,lon,lat,tonnes
1966,11,LL,Indian,95,-30,40
1966,11,LL,Indian,95,-25,479
1966,11,LL,Indian,95,-20,91
1966,11,LL,Indian,100,-35,1
1966,11,LL,Indian,100,-30,121
1966,11,LL,Indian,100,-25,"1,804"
1966,11,LL,Indian,100,-20,492
1966,11,LL,Indian,105,-30,6
1966,11,LL,Indian,105,-25,507
1966,11,LL,Indian,105,-20,52
1966,11,LL,Indian,110,-20,0
1966,11,LL,Indian,110,-15,8
1966,11,LL,Indian,110,-10,1
1966,11,LL,Indian,110,-5,0
1966,11,LL,Indian,115,-15,29
1966,11,LL,Indian,115,-10,19
1966,11,LL,Indian,115,-5,2
1966,11,LL,Indian,120,-40,9
1966,11,LL,Indian,120,-10,3
1966,11,LL,Indian,125,-40,4
1966,11,LL,Indian,140,-45,83
1966,11,LL,Indian,140,-40,94
1966,11,LL,Indian,145,-45,173
1966,11,LL,Indian,145,-40,683
1966,11,LL,Pacific,-180,-35,1
1966,11,LL,Pacific,125,-5,0
1966,11,LL,Pacific,140,-10,0
1966,11,LL,Pacific,150,-45,5
1966,11,LL,Pacific,150,-40,4
1966,11,LL,Pacific,150,-35,15
1966,11,LL,Pacific,155,-40,1
1966,11,LL,Pacific,160,-30,0
1966,11,LL,Pacific,170,-30,1
1966,11,LL,Pacific,175,-35,1
1966,11,LL,Pacific,175,-30,0
1966,11,SURF,Pacific,NA,NA,759
1966,12,LL,Indian,20,-35,0
1966,12,LL,Indian,70,-40,22
1966,12,LL,Indian,70,-35,2
1966,12,LL,Indian,75,-40,6
1966,12,LL,Indian,75,-35,12
1966,12,LL,Indian,80,-40,3
1966,12,LL,Indian,85,-40,29
1966,12,LL,Indian,90,-40,3
1966,12,LL,Indian,90,-25,1
1966,12,LL,Indian,90,-5,0
1966,12,LL,Indian,95,-40,268
1966,12,LL,Indian,95,-30,3
1966,12,LL,Indian,95,-25,242
1966,12,LL,Indian,95,-20,36
1966,12,LL,Indian,95,-15,0
1966,12,LL,Indian,95,-10,0
1966,12,LL,Indian,100,-45,46
1966,12,LL,Indian,100,-40,781
1966,12,LL,Indian,100,-35,2
1966,12,LL,Indian,100,-30,5
1966,12,LL,Indian,100,-25,487
1966,12,LL,Indian,100,-20,73
1966,12,LL,Indian,100,-10,6
1966,12,LL,Indian,100,-5,0
1966,12,LL,Indian,105,-40,1
1966,12,LL,Indian,105,-25,56
1966,12,LL,Indian,105,-20,60
1966,12,LL,Indian,105,-10,3
1966,12,LL,Indian,105,-5,0
1966,12,LL,Indian,110,-40,1
1966,12,LL,Indian,110,-15,0
1966,12,LL,Indian,110,-10,20
1966,12,LL,Indian,115,-15,11
1966,12,LL,Indian,115,-10,72
1966,12,LL,Indian,115,-5,2
1966,12,LL,Indian,120,-40,31
1966,12,LL,Indian,120,-15,0
1966,12,LL,Indian,120,-10,13
1966,12,LL,Indian,125,-45,10
1966,12,LL,Indian,125,-40,11
1966,12,LL,Indian,130,-45,3
1966,12,LL,Indian,130,-40,16
1966,12,LL,Indian,135,-45,4
1966,12,LL,Indian,135,-40,11
1966,12,LL,Indian,140,-45,727
1966,12,LL,Indian,140,-40,117
1966,12,LL,Indian,145,-45,407
1966,12,LL,Indian,145,-40,161
1966,12,LL,Pacific,120,-5,0
1966,12,LL,Pacific,150,-40,1
1966,12,SURF,Pacific,NA,NA,"1,005"
1967,NA,LL,Indian,NA,NA,5
1967,1,LL,Indian,20,-35,0
1967,1,LL,Indian,65,-40,1
1967,1,LL,Indian,75,-40,3
1967,1,LL,Indian,85,-45,10
1967,1,LL,Indian,85,-40,277
1967,1,LL,Indian,90,-45,30
1967,1,LL,Indian,90,-40,228
1967,1,LL,Indian,90,-30,35
1967,1,LL,Indian,90,-25,9
1967,1,LL,Indian,90,-5,0
1967,1,LL,Indian,95,-45,626
1967,1,LL,Indian,95,-40,"1,260"
1967,1,LL,Indian,95,-35,2
1967,1,LL,Indian,95,-30,29
1967,1,LL,Indian,95,-25,135
1967,1,LL,Indian,95,-10,1
1967,1,LL,Indian,95,-5,1
1967,1,LL,Indian,100,-45,125
1967,1,LL,Indian,100,-40,151
1967,1,LL,Indian,100,-30,2
1967,1,LL,Indian,100,-25,"1,032"
1967,1,LL,Indian,100,-20,7
1967,1,LL,Indian,100,-15,1
1967,1,LL,Indian,100,-10,6
1967,1,LL,Indian,100,-5,10
1967,1,LL,Indian,105,-40,1
1967,1,LL,Indian,105,-30,0
1967,1,LL,Indian,105,-25,164
1967,1,LL,Indian,105,-20,1
1967,1,LL,Indian,105,-10,1
1967,1,LL,Indian,105,-5,1
1967,1,LL,Indian,110,-15,1
1967,1,LL,Indian,110,-10,8
1967,1,LL,Indian,115,-15,16
1967,1,LL,Indian,115,-10,13
1967,1,LL,Indian,120,-10,20
1967,1,LL,Indian,125,-45,56
1967,1,LL,Indian,135,-45,1
1967,1,LL,Indian,140,-45,191
1967,1,LL,Indian,140,-40,15
1967,1,LL,Indian,145,-50,0
1967,1,LL,Indian,145,-45,307
1967,1,LL,Indian,145,-40,1
1967,1,LL,Pacific,125,-5,1
1967,1,LL,Pacific,150,-50,1
1967,1,LL,Pacific,150,-45,96
1967,1,LL,Pacific,160,-15,3
1967,1,SURF,Indian,NA,NA,297
1967,1,SURF,Pacific,NA,NA,154
1967,2,LL,Indian,75,-40,2
1967,2,LL,Indian,80,-40,2
1967,2,LL,Indian,85,-45,28
1967,2,LL,Indian,85,-40,306
1967,2,LL,Indian,85,-5,0
1967,2,LL,Indian,90,-45,28
1967,2,LL,Indian,90,-40,454
1967,2,LL,Indian,90,-30,9
1967,2,LL,Indian,90,-25,49
1967,2,LL,Indian,95,-45,27
1967,2,LL,Indian,95,-40,"1,459"
1967,2,LL,Indian,95,-30,1
1967,2,LL,Indian,95,-25,345
1967,2,LL,Indian,95,-15,0
1967,2,LL,Indian,100,-45,49
1967,2,LL,Indian,100,-40,"1,455"
1967,2,LL,Indian,100,-30,0
1967,2,LL,Indian,100,-25,692
1967,2,LL,Indian,100,-20,20
1967,2,LL,Indian,100,-15,6
1967,2,LL,Indian,100,-10,14
1967,2,LL,Indian,100,-5,7
1967,2,LL,Indian,105,-45,21
1967,2,LL,Indian,105,-40,84
1967,2,LL,Indian,105,-25,137
1967,2,LL,Indian,105,-15,2
1967,2,LL,Indian,105,-10,1
1967,2,LL,Indian,110,-15,1
1967,2,LL,Indian,110,-10,3
1967,2,LL,Indian,115,-40,2
1967,2,LL,Indian,115,-15,52
1967,2,LL,Indian,115,-10,7
1967,2,LL,Indian,120,-45,18
1967,2,LL,Indian,120,-40,2
1967,2,LL,Indian,120,-15,2
1967,2,LL,Indian,120,-10,14
1967,2,LL,Indian,125,-45,78
1967,2,LL,Indian,125,-40,7
1967,2,LL,Indian,125,-10,1
1967,2,LL,Indian,130,-45,83
1967,2,LL,Indian,130,-40,3
1967,2,LL,Indian,135,-45,27
1967,2,LL,Indian,135,-40,1
1967,2,LL,Indian,140,-45,66
1967,2,LL,Indian,145,-45,5
1967,2,LL,Indian,145,-40,1
1967,2,LL,Pacific,120,-5,0
1967,2,SURF,Indian,NA,NA,"1,504"
1967,3,LL,Indian,75,-40,2
1967,3,LL,Indian,80,-30,0
1967,3,LL,Indian,85,-45,81
1967,3,LL,Indian,85,-40,66
1967,3,LL,Indian,85,-30,11
1967,3,LL,Indian,90,-45,103
1967,3,LL,Indian,90,-40,446
1967,3,LL,Indian,90,-35,3
1967,3,LL,Indian,90,-30,19
1967,3,LL,Indian,90,-25,3
1967,3,LL,Indian,95,-45,122
1967,3,LL,Indian,95,-40,998
1967,3,LL,Indian,95,-30,62
1967,3,LL,Indian,95,-25,38
1967,3,LL,Indian,95,-20,1
1967,3,LL,Indian,95,-15,0
1967,3,LL,Indian,100,-45,141
1967,3,LL,Indian,100,-40,767
1967,3,LL,Indian,100,-30,69
1967,3,LL,Indian,100,-25,13
1967,3,LL,Indian,100,-20,10
1967,3,LL,Indian,100,-15,9
1967,3,LL,Indian,100,-10,5
1967,3,LL,Indian,100,-5,0
1967,3,LL,Indian,105,-45,22
1967,3,LL,Indian,105,-40,28
1967,3,LL,Indian,105,-30,90
1967,3,LL,Indian,105,-25,17
1967,3,LL,Indian,105,-20,2
1967,3,LL,Indian,105,-15,0
1967,3,LL,Indian,105,-10,17
1967,3,LL,Indian,110,-30,4
1967,3,LL,Indian,110,-25,1
1967,3,LL,Indian,110,-20,0
1967,3,LL,Indian,110,-15,3
1967,3,LL,Indian,110,-10,4
1967,3,LL,Indian,115,-15,1
1967,3,LL,Indian,115,-10,9
1967,3,LL,Indian,120,-10,4
1967,3,LL,Indian,130,-45,52
1967,3,LL,Indian,130,-40,13
1967,3,LL,Indian,135,-45,16
1967,3,LL,Indian,140,-45,144
1967,3,SURF,Indian,NA,NA,990
1967,4,LL,Indian,25,-30,0
1967,4,LL,Indian,75,-30,0
1967,4,LL,Indian,80,-40,42
1967,4,LL,Indian,85,-45,4
1967,4,LL,Indian,85,-40,20
1967,4,LL,Indian,85,-35,0
1967,4,LL,Indian,85,-30,6
1967,4,LL,Indian,90,-45,36
1967,4,LL,Indian,90,-40,14
1967,4,LL,Indian,90,-35,5
1967,4,LL,Indian,90,-30,111
1967,4,LL,Indian,95,-45,55
1967,4,LL,Indian,95,-40,58
1967,4,LL,Indian,95,-30,1
1967,4,LL,Indian,100,-45,29
1967,4,LL,Indian,100,-40,2
1967,4,LL,Indian,100,-30,79
1967,4,LL,Indian,100,-25,2
1967,4,LL,Indian,100,-5,0
1967,4,LL,Indian,105,-40,2
1967,4,LL,Indian,105,-30,291
1967,4,LL,Indian,105,-25,29
1967,4,LL,Indian,105,-20,2
1967,4,LL,Indian,105,-10,3
1967,4,LL,Indian,110,-30,2
1967,4,LL,Indian,110,-15,1
1967,4,LL,Indian,110,-10,5
1967,4,LL,Indian,115,-45,1
1967,4,LL,Indian,115,-15,6
1967,4,LL,Indian,115,-10,7
1967,4,LL,Indian,120,-10,0
1967,4,LL,Indian,125,-45,1
1967,4,LL,Indian,125,-40,1
1967,4,LL,Indian,130,-45,5
1967,4,LL,Indian,130,-40,1
1967,4,LL,Indian,135,-45,160
1967,4,LL,Indian,140,-45,309
1967,4,LL,Pacific,-180,-45,0
1967,4,LL,Pacific,-175,-45,0
1967,4,LL,Pacific,155,-10,0
1967,4,LL,Pacific,175,-45,2
1967,4,LL,Pacific,175,-40,162
1967,4,SURF,Indian,NA,NA,325
1967,5,LL,Indian,80,-40,15
1967,5,LL,Indian,85,-30,3
1967,5,LL,Indian,90,-30,10
1967,5,LL,Indian,95,-45,3
1967,5,LL,Indian,95,-40,6
1967,5,LL,Indian,95,-30,9
1967,5,LL,Indian,95,-25,1
1967,5,LL,Indian,95,-5,0
1967,5,LL,Indian,100,-45,6
1967,5,LL,Indian,100,-40,3
1967,5,LL,Indian,100,-25,2
1967,5,LL,Indian,105,-30,0
1967,5,LL,Indian,110,-10,1
1967,5,LL,Indian,115,-15,1
1967,5,LL,Indian,115,-10,3
1967,5,LL,Indian,115,-5,0
1967,5,LL,Indian,120,-10,3
1967,5,LL,Indian,125,-45,10
1967,5,LL,Indian,125,-40,1
1967,5,LL,Indian,130,-40,1
1967,5,LL,Indian,135,-45,40
1967,5,LL,Indian,135,-40,4
1967,5,LL,Indian,140,-45,36
1967,5,LL,Indian,145,-45,31
1967,5,LL,Indian,145,-40,575
1967,5,LL,Pacific,-180,-45,1
1967,5,LL,Pacific,-180,-40,13
1967,5,LL,Pacific,-180,-35,170
1967,5,LL,Pacific,-160,-30,0
1967,5,LL,Pacific,150,-40,89
1967,5,LL,Pacific,150,-35,47
1967,5,LL,Pacific,150,-20,0
1967,5,LL,Pacific,170,-45,1
1967,5,LL,Pacific,170,-30,0
1967,5,LL,Pacific,175,-45,2
1967,5,LL,Pacific,175,-40,202
1967,5,LL,Pacific,175,-35,38
1967,5,SURF,Indian,NA,NA,140
1967,6,LL,Indian,25,-30,0
1967,6,LL,Indian,30,-30,0
1967,6,LL,Indian,35,-35,0
1967,6,LL,Indian,40,-35,0
1967,6,LL,Indian,65,-30,0
1967,6,LL,Indian,65,-25,0
1967,6,LL,Indian,70,-30,1
1967,6,LL,Indian,70,-25,0
1967,6,LL,Indian,75,-30,8
1967,6,LL,Indian,75,-25,0
1967,6,LL,Indian,80,-30,6
1967,6,LL,Indian,80,-25,0
1967,6,LL,Indian,85,-30,0
1967,6,LL,Indian,90,-25,0
1967,6,LL,Indian,95,-25,0
1967,6,LL,Indian,100,-25,1
1967,6,LL,Indian,105,-25,1
1967,6,LL,Indian,110,-10,1
1967,6,LL,Indian,115,-10,0
1967,6,LL,Indian,115,-5,0
1967,6,LL,Indian,120,-35,0
1967,6,LL,Indian,120,-30,0
1967,6,LL,Indian,145,-45,13
1967,6,LL,Indian,145,-40,694
1967,6,LL,Indian,145,-35,65
1967,6,LL,Pacific,-180,-35,65
1967,6,LL,Pacific,-170,-30,0
1967,6,LL,Pacific,-165,-30,0
1967,6,LL,Pacific,150,-40,105
1967,6,LL,Pacific,150,-35,"3,245"
1967,6,LL,Pacific,150,-30,264
1967,6,LL,Pacific,150,-25,0
1967,6,LL,Pacific,155,-35,5
1967,6,LL,Pacific,175,-40,6
1967,6,LL,Pacific,175,-35,222
1967,6,SURF,Indian,NA,NA,271
1967,7,LL,Indian,25,-35,3
1967,7,LL,Indian,25,-30,2
1967,7,LL,Indian,30,-35,4
1967,7,LL,Indian,30,-30,3
1967,7,LL,Indian,35,-35,3
1967,7,LL,Indian,35,-30,0
1967,7,LL,Indian,50,-25,0
1967,7,LL,Indian,55,-35,5
1967,7,LL,Indian,60,-25,0
1967,7,LL,Indian,65,-30,2
1967,7,LL,Indian,70,-30,2
1967,7,LL,Indian,70,-25,2
1967,7,LL,Indian,75,-30,8
1967,7,LL,Indian,75,-25,4
1967,7,LL,Indian,80,-30,2
1967,7,LL,Indian,80,-25,25
1967,7,LL,Indian,85,-30,19
1967,7,LL,Indian,85,-25,26
1967,7,LL,Indian,90,-30,3
1967,7,LL,Indian,90,-25,12
1967,7,LL,Indian,95,-40,44
1967,7,LL,Indian,95,-35,13
1967,7,LL,Indian,95,-25,0
1967,7,LL,Indian,100,-40,20
1967,7,LL,Indian,105,-5,0
1967,7,LL,Indian,110,-10,0
1967,7,LL,Indian,115,-10,0
1967,7,LL,Indian,140,-40,2
1967,7,LL,Indian,145,-45,25
1967,7,LL,Indian,145,-40,574
1967,7,LL,Indian,145,-35,12
1967,7,LL,Pacific,-180,-35,45
1967,7,LL,Pacific,150,-40,33
1967,7,LL,Pacific,150,-35,"1,612"
1967,7,LL,Pacific,150,-30,152
1967,7,LL,Pacific,150,-25,1
1967,7,LL,Pacific,150,-10,3
1967,7,LL,Pacific,150,-5,0
1967,7,LL,Pacific,155,-35,220
1967,7,LL,Pacific,155,-30,1
1967,7,LL,Pacific,155,-25,3
1967,7,LL,Pacific,155,-20,0
1967,7,LL,Pacific,160,-35,1
1967,7,LL,Pacific,160,-30,0
1967,7,LL,Pacific,160,-25,6
1967,7,LL,Pacific,165,-25,0
1967,7,LL,Pacific,170,-35,11
1967,7,LL,Pacific,175,-35,958
1967,7,LL,Pacific,175,-30,14
1967,8,LL,Indian,20,-35,1
1967,8,LL,Indian,25,-35,0
1967,8,LL,Indian,30,-30,1
1967,8,LL,Indian,40,-30,0
1967,8,LL,Indian,45,-40,1
1967,8,LL,Indian,45,-30,0
1967,8,LL,Indian,50,-40,0
1967,8,LL,Indian,50,-30,0
1967,8,LL,Indian,50,-25,0
1967,8,LL,Indian,55,-40,4
1967,8,LL,Indian,55,-35,5
1967,8,LL,Indian,55,-25,0
1967,8,LL,Indian,60,-40,1
1967,8,LL,Indian,60,-35,15
1967,8,LL,Indian,65,-40,57
1967,8,LL,Indian,65,-35,2
1967,8,LL,Indian,65,-30,0
1967,8,LL,Indian,65,-25,1
1967,8,LL,Indian,70,-40,1
1967,8,LL,Indian,80,-40,3
1967,8,LL,Indian,80,-30,2
1967,8,LL,Indian,80,-25,24
1967,8,LL,Indian,85,-30,1
1967,8,LL,Indian,85,-25,63
1967,8,LL,Indian,90,-30,1
1967,8,LL,Indian,90,-25,58
1967,8,LL,Indian,95,-40,652
1967,8,LL,Indian,95,-35,108
1967,8,LL,Indian,95,-30,107
1967,8,LL,Indian,95,-25,18
1967,8,LL,Indian,100,-40,"1,320"
1967,8,LL,Indian,100,-35,174
1967,8,LL,Indian,100,-30,9
1967,8,LL,Indian,100,-25,0
1967,8,LL,Indian,105,-40,87
1967,8,LL,Indian,105,-35,1
1967,8,LL,Indian,115,-10,4
1967,8,LL,Indian,115,-5,1
1967,8,LL,Indian,125,-40,15
1967,8,LL,Indian,140,-45,1
1967,8,LL,Indian,140,-40,5
1967,8,LL,Indian,145,-45,119
1967,8,LL,Indian,145,-40,604
1967,8,LL,Indian,145,-35,2
1967,8,LL,Pacific,-180,-35,2
1967,8,LL,Pacific,-175,-25,0
1967,8,LL,Pacific,-170,-25,0
1967,8,LL,Pacific,-165,-25,2
1967,8,LL,Pacific,120,-5,1
1967,8,LL,Pacific,150,-40,1
1967,8,LL,Pacific,150,-35,395
1967,8,LL,Pacific,150,-30,1
1967,8,LL,Pacific,155,-35,3
1967,8,LL,Pacific,155,-25,0
1967,8,LL,Pacific,155,-20,1
1967,8,LL,Pacific,160,-25,0
1967,8,LL,Pacific,170,-25,2
1967,8,LL,Pacific,175,-40,0
1967,8,LL,Pacific,175,-35,478
1967,8,LL,Pacific,175,-30,27
1967,9,LL,Indian,25,-30,1
1967,9,LL,Indian,30,-30,0
1967,9,LL,Indian,40,-30,2
1967,9,LL,Indian,50,-30,1
1967,9,LL,Indian,50,-25,0
1967,9,LL,Indian,55,-30,1
1967,9,LL,Indian,55,-25,0
1967,9,LL,Indian,65,-40,18
1967,9,LL,Indian,65,-35,2
1967,9,LL,Indian,70,-40,5
1967,9,LL,Indian,70,-35,1
1967,9,LL,Indian,70,-30,0
1967,9,LL,Indian,75,-40,3
1967,9,LL,Indian,80,-5,0
1967,9,LL,Indian,85,-40,25
1967,9,LL,Indian,85,-30,11
1967,9,LL,Indian,90,-40,38
1967,9,LL,Indian,90,-35,275
1967,9,LL,Indian,90,-30,52
1967,9,LL,Indian,95,-40,349
1967,9,LL,Indian,95,-35,"2,067"
1967,9,LL,Indian,95,-30,"1,245"
1967,9,LL,Indian,95,-25,6
1967,9,LL,Indian,100,-40,"1,355"
1967,9,LL,Indian,100,-35,"1,016"
1967,9,LL,Indian,100,-30,11
1967,9,LL,Indian,100,-25,29
1967,9,LL,Indian,105,-40,343
1967,9,LL,Indian,105,-35,90
1967,9,LL,Indian,105,-30,6
1967,9,LL,Indian,105,-25,118
1967,9,LL,Indian,105,-10,0
1967,9,LL,Indian,110,-20,18
1967,9,LL,Indian,110,-15,77
1967,9,LL,Indian,110,-10,76
1967,9,LL,Indian,110,-5,0
1967,9,LL,Indian,115,-15,1
1967,9,LL,Indian,115,-10,4
1967,9,LL,Indian,115,-5,1
1967,9,LL,Indian,120,-10,0
1967,9,LL,Indian,145,-45,5
1967,9,LL,Indian,145,-40,3
1967,9,LL,Pacific,-180,-35,11
1967,9,LL,Pacific,-180,-30,1
1967,9,LL,Pacific,-165,-25,0
1967,9,LL,Pacific,-160,-25,2
1967,9,LL,Pacific,-155,-25,0
1967,9,LL,Pacific,120,-5,1
1967,9,LL,Pacific,125,-5,0
1967,9,LL,Pacific,150,-35,43
1967,9,LL,Pacific,150,-30,22
1967,9,LL,Pacific,155,-25,0
1967,9,LL,Pacific,160,-30,0
1967,9,LL,Pacific,175,-35,3
1967,9,LL,Pacific,175,-30,0
1967,10,LL,Indian,50,-10,0
1967,10,LL,Indian,75,-35,59
1967,10,LL,Indian,75,-30,1
1967,10,LL,Indian,80,-40,14
1967,10,LL,Indian,80,-35,121
1967,10,LL,Indian,85,-40,53
1967,10,LL,Indian,85,-35,778
1967,10,LL,Indian,85,-30,134
1967,10,LL,Indian,90,-45,2
1967,10,LL,Indian,90,-40,369
1967,10,LL,Indian,90,-35,"1,232"
1967,10,LL,Indian,90,-30,"1,102"
1967,10,LL,Indian,90,-25,1
1967,10,LL,Indian,95,-40,115
1967,10,LL,Indian,95,-35,631
1967,10,LL,Indian,95,-30,"2,384"
1967,10,LL,Indian,95,-25,53
1967,10,LL,Indian,100,-40,33
1967,10,LL,Indian,100,-35,38
1967,10,LL,Indian,100,-30,326
1967,10,LL,Indian,100,-25,755
1967,10,LL,Indian,100,-20,40
1967,10,LL,Indian,100,-5,0
1967,10,LL,Indian,105,-40,4
1967,10,LL,Indian,105,-35,5
1967,10,LL,Indian,105,-30,15
1967,10,LL,Indian,105,-25,"2,064"
1967,10,LL,Indian,105,-20,60
1967,10,LL,Indian,110,-30,0
1967,10,LL,Indian,110,-15,1
1967,10,LL,Indian,110,-10,2
1967,10,LL,Indian,110,-5,1
1967,10,LL,Indian,115,-15,8
1967,10,LL,Indian,115,-10,3
1967,10,LL,Indian,115,-5,0
1967,10,LL,Indian,120,-10,0
1967,10,LL,Indian,140,-45,9
1967,10,LL,Indian,140,-40,11
1967,10,LL,Indian,145,-40,19
1967,10,LL,Pacific,120,-5,0
1967,10,LL,Pacific,130,-5,0
1967,10,SURF,Pacific,NA,NA,304
1967,11,LL,Indian,40,-35,2
1967,11,LL,Indian,80,-40,51
1967,11,LL,Indian,80,-35,87
1967,11,LL,Indian,80,-30,34
1967,11,LL,Indian,80,0,0
1967,11,LL,Indian,85,-40,105
1967,11,LL,Indian,85,-35,848
1967,11,LL,Indian,85,-30,576
1967,11,LL,Indian,90,-40,251
1967,11,LL,Indian,90,-35,"1,002"
1967,11,LL,Indian,90,-30,838
1967,11,LL,Indian,95,-45,0
1967,11,LL,Indian,95,-40,630
1967,11,LL,Indian,95,-35,489
1967,11,LL,Indian,95,-30,854
1967,11,LL,Indian,95,-25,79
1967,11,LL,Indian,95,-20,1
1967,11,LL,Indian,100,-45,12
1967,11,LL,Indian,100,-40,149
1967,11,LL,Indian,100,-35,52
1967,11,LL,Indian,100,-30,195
1967,11,LL,Indian,100,-25,436
1967,11,LL,Indian,100,-20,8
1967,11,LL,Indian,105,-40,4
1967,11,LL,Indian,105,-30,62
1967,11,LL,Indian,105,-25,164
1967,11,LL,Indian,105,-20,1
1967,11,LL,Indian,110,-30,15
1967,11,LL,Indian,110,-25,6
1967,11,LL,Indian,115,-15,7
1967,11,LL,Indian,115,-10,4
1967,11,LL,Indian,120,-15,1
1967,11,LL,Indian,120,-10,28
1967,11,LL,Indian,125,-10,0
1967,11,LL,Indian,140,-45,71
1967,11,LL,Indian,140,-40,60
1967,11,LL,Indian,145,-45,3
1967,11,LL,Pacific,150,-40,1
1967,11,LL,Pacific,150,-35,5
1967,11,SURF,Pacific,NA,NA,893
1967,12,LL,Indian,20,-40,17
1967,12,LL,Indian,35,-35,2
1967,12,LL,Indian,75,-40,0
1967,12,LL,Indian,80,-40,125
1967,12,LL,Indian,80,-30,2
1967,12,LL,Indian,85,-40,288
1967,12,LL,Indian,85,-35,285
1967,12,LL,Indian,90,-45,1
1967,12,LL,Indian,90,-40,550
1967,12,LL,Indian,90,-35,72
1967,12,LL,Indian,90,-30,5
1967,12,LL,Indian,95,-45,9
1967,12,LL,Indian,95,-40,"1,126"
1967,12,LL,Indian,95,-35,33
1967,12,LL,Indian,95,-30,8
1967,12,LL,Indian,95,-25,7
1967,12,LL,Indian,95,-20,1
1967,12,LL,Indian,95,-10,0
1967,12,LL,Indian,100,-45,222
1967,12,LL,Indian,100,-40,859
1967,12,LL,Indian,100,-35,5
1967,12,LL,Indian,100,-30,3
1967,12,LL,Indian,100,-25,3
1967,12,LL,Indian,100,-20,0
1967,12,LL,Indian,100,-10,0
1967,12,LL,Indian,105,-45,39
1967,12,LL,Indian,105,-40,51
1967,12,LL,Indian,105,-35,4
1967,12,LL,Indian,105,-30,2
1967,12,LL,Indian,105,-25,8
1967,12,LL,Indian,105,-10,3
1967,12,LL,Indian,105,-5,1
1967,12,LL,Indian,110,-30,3
1967,12,LL,Indian,110,-15,3
1967,12,LL,Indian,110,-10,2
1967,12,LL,Indian,115,-15,16
1967,12,LL,Indian,115,-10,35
1967,12,LL,Indian,120,-15,1
1967,12,LL,Indian,120,-10,37
1967,12,LL,Indian,125,-40,4
1967,12,LL,Indian,125,-10,1
1967,12,LL,Indian,130,-45,4
1967,12,LL,Indian,130,-40,2
1967,12,LL,Indian,135,-45,50
1967,12,LL,Indian,135,-40,10
1967,12,LL,Indian,140,-45,623
1967,12,LL,Indian,140,-40,113
1967,12,LL,Indian,145,-45,25
1967,12,LL,Indian,145,-40,120
1967,12,LL,Pacific,125,-5,0
1967,12,SURF,Pacific,NA,NA,"1,478"
1968,1,LL,Atlantic,-45,-25,0
1968,1,LL,Indian,20,-40,1
1968,1,LL,Indian,75,-40,1
1968,1,LL,Indian,80,-40,2
1968,1,LL,Indian,80,-35,1
1968,1,LL,Indian,80,-30,1
1968,1,LL,Indian,85,-40,36
1968,1,LL,Indian,85,-35,19
1968,1,LL,Indian,85,-30,5
1968,1,LL,Indian,85,-25,0
1968,1,LL,Indian,90,-40,24
1968,1,LL,Indian,90,-30,33
1968,1,LL,Indian,90,-25,11
1968,1,LL,Indian,95,-45,31
1968,1,LL,Indian,95,-40,153
1968,1,LL,Indian,95,-30,108
1968,1,LL,Indian,95,-25,69
1968,1,LL,Indian,95,-20,2
1968,1,LL,Indian,95,-10,6
1968,1,LL,Indian,100,-45,177
1968,1,LL,Indian,100,-40,322
1968,1,LL,Indian,100,-35,0
1968,1,LL,Indian,100,-30,7
1968,1,LL,Indian,100,-25,21
1968,1,LL,Indian,100,-15,6
1968,1,LL,Indian,100,-10,21
1968,1,LL,Indian,100,-5,2
1968,1,LL,Indian,105,-45,26
1968,1,LL,Indian,105,-40,15
1968,1,LL,Indian,105,-30,22
1968,1,LL,Indian,105,-25,13
1968,1,LL,Indian,105,-20,0
1968,1,LL,Indian,105,-10,3
1968,1,LL,Indian,105,-5,0
1968,1,LL,Indian,110,-30,2
1968,1,LL,Indian,110,-20,3
1968,1,LL,Indian,110,-15,2
1968,1,LL,Indian,110,-10,3
1968,1,LL,Indian,110,-5,0
1968,1,LL,Indian,115,-15,23
1968,1,LL,Indian,115,-10,38
1968,1,LL,Indian,115,-5,0
1968,1,LL,Indian,120,-45,1
1968,1,LL,Indian,120,-35,0
1968,1,LL,Indian,120,-15,4
1968,1,LL,Indian,120,-10,8
1968,1,LL,Indian,125,-45,27
1968,1,LL,Indian,125,-40,1
1968,1,LL,Indian,125,-30,2
1968,1,LL,Indian,125,-10,1
1968,1,LL,Indian,130,-45,26
1968,1,LL,Indian,130,-40,3
1968,1,LL,Indian,130,-30,1
1968,1,LL,Indian,135,-45,703
1968,1,LL,Indian,135,-40,82
1968,1,LL,Indian,140,-45,"1,584"
1968,1,LL,Indian,140,-40,132
1968,1,LL,Indian,145,-45,192
1968,1,LL,Indian,145,-40,17
1968,1,LL,Pacific,125,-5,0
1968,1,LL,Pacific,150,-45,0
1968,1,SURF,Indian,NA,NA,354
1968,1,SURF,Pacific,NA,NA,951
1968,2,LL,Indian,75,-5,0
1968,2,LL,Indian,85,-40,3
1968,2,LL,Indian,85,-30,8
1968,2,LL,Indian,90,-45,2
1968,2,LL,Indian,90,-40,180
1968,2,LL,Indian,90,-30,1
1968,2,LL,Indian,90,-25,12
1968,2,LL,Indian,90,-10,0
1968,2,LL,Indian,90,-5,0
1968,2,LL,Indian,95,-45,12
1968,2,LL,Indian,95,-40,435
1968,2,LL,Indian,95,-30,36
1968,2,LL,Indian,95,-25,75
1968,2,LL,Indian,95,-20,1
1968,2,LL,Indian,95,-10,2
1968,2,LL,Indian,95,-5,0
